"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop74"	356.4856194416	0.492006926923268	0.234363486895114	2.09933267951189	0.0357875845818858	0.0749835105525225
"loop28"	143.170641348357	-0.777368099255992	0.396884844428934	-1.95867418513933	0.0501509555145797	0.0980729796729558
"loop76"	264.07822241167	0.623134951438891	0.316692184468913	1.9676360263954	0.0491099314392157	0.0980729796729558
"loop80"	1491.72540221128	0.243496170242556	0.123419351966571	1.97291726429182	0.0485049893299159	0.0980729796729558
"loop13"	279.441222994967	0.520086165682939	0.269077575381888	1.93284841720759	0.0532548738635003	0.101878889130175
"loop8"	276.495896677717	-0.57446111073366	0.304174140072822	-1.88859286524531	0.0589464037605889	0.108613197119435
"loop26"	148.093553755812	-0.637035037389867	0.338799467413892	-1.8802716611465	0.0600710634571409	0.108613197119435
"loop49"	234.958097405343	-0.535815507116612	0.28541906177718	-1.87729405240254	0.0604778029415038	0.108613197119435
"loop16"	807.957856146521	0.303991630983244	0.164140148174207	1.8520248358775	0.0640222566288645	0.112679171666801
"loop33"	228.934641497063	0.500888052277991	0.277015436339194	1.80815935349059	0.0705817027166455	0.118643448348416
"loop38"	409.401066035889	0.410302220412001	0.227620638986567	1.80257037428058	0.0714557132098412	0.118643448348416
"loop47"	216.079147022828	-0.523685879213935	0.288124232067632	-1.81756971795072	0.0691299234923186	0.118643448348416
"loop78"	661.694685559885	0.291402231800637	0.162603541621209	1.79210261286602	0.0731165304380725	0.1191528644176
"loop32"	283.110152063725	0.446731163920756	0.256762088948566	1.7398641900372	0.0818828679375848	0.131012588700136
"loop25"	259.451145732969	0.48344668142994	0.279238844093785	1.731301685476	0.0833979709987347	0.131053954426583
"loop44"	504.510494499684	-0.357367281827179	0.210648466009546	-1.69651025045197	0.0897892906022223	0.138622062684133
"loop1"	582.169040589598	0.309501907987129	0.184965146845732	1.6732985282101	0.0942685420605198	0.143028132781478
"loop69"	39.9652093789568	-1.52648321677645	0.969487022320066	-1.57452671529676	0.115365730296876	0.172070919764832
"loop51"	344.493822538607	-0.420000128522415	0.268207394418569	-1.56595283076706	0.117359660295222	0.172127501766326
"loop62"	199.933952467294	-0.488107662743345	0.315527084724616	-1.54695963159344	0.121872980211768	0.175816758338288
"loop14"	275.787904027387	0.420312665137065	0.280371789009692	1.49912609475319	0.133840923157439	0.186952400600866
"loop85"	342.137552586924	0.354017887446845	0.235010265047218	1.50639329467466	0.131966241001334	0.186952400600866
"loop54"	169.097952560932	-0.481169561878492	0.327202309602398	-1.47055674045574	0.14141103024973	0.194440166593379
"loop5"	225.568685772587	-0.439146386097538	0.311716222413895	-1.40880183487673	0.15889377245243	0.211858363269906
"loop55"	182.706053298609	-0.507920787114896	0.360455778124113	-1.40910707482128	0.15880350919402	0.211858363269906
"loop45"	233.736804281505	-0.382805417490639	0.313015903490016	-1.22295836480669	0.221345422295736	0.290722345701863
"loop82"	619.494244295778	0.236250041106379	0.196449912579313	1.20259682483186	0.229132376996343	0.296524252583502
"loop84"	287.883956498755	0.315597361207524	0.273705521734763	1.15305441851245	0.248888049005701	0.317422439311619
"loop18"	491.008137159062	0.227223771346974	0.202682532686262	1.1210821590566	0.262252892109516	0.329689350080534
"loop27"	131.540548003994	0.375379131337457	0.353346278289701	1.06235484679336	0.288074624006544	0.354426286779141
"loop34"	240.644022915415	0.315337584148474	0.298007210584051	1.0581542088544	0.289985143728388	0.354426286779141
"loop36"	996.495804190403	0.142543716971378	0.137973920215469	1.03312072853168	0.30154740398938	0.363509199329663
"loop37"	192.050679442343	-0.344352355007457	0.364265726682765	-0.945332842986213	0.344488976076385	0.40966256614489
"loop59"	134.949636772868	-0.295512075047523	0.321098911433369	-0.920314783156292	0.357408285995169	0.419359055567665
"loop41"	331.664577772903	0.203638981085964	0.268911802694166	0.757270521582732	0.448887807806578	0.519764830091827
"loop2"	404.732312333294	0.138844418164334	0.222216707305135	0.62481538786227	0.532092230082994	0.608105405809137
"loop73"	939.291832551749	0.0927807038381475	0.161463889134737	0.574622005795515	0.565546966000325	0.638052987282418
"loop23"	285.768446250523	-0.132427953435141	0.289223914085526	-0.457873457158114	0.647043357317071	0.72075715751775
"loop75"	1091.43032575084	0.0387611900976062	0.145361475599653	0.266653801756665	0.789735727102626	0.868709299812888
"loop7"	271.8364354844	0.0629275267666303	0.272998199652572	0.230505281158316	0.817699160199374	0.888364519722777
"loop43"	499.547995647932	0.0350127467284519	0.217471590936854	0.160999175007729	0.872094050413302	0.921295192873883
"loop72"	532.446222645708	-0.0295061275992615	0.194494340676546	-0.151706869704408	0.879418138652343	0.921295192873883
"loop86"	344.91578780183	-0.0375410531733161	0.234261013123894	-0.160253098339764	0.872681703399327	0.921295192873883
"loop88"	458.725990742247	0.0299011145754857	0.225705786605819	0.132478280797054	0.89460600101221	0.9261803304597
"loop29"	129.653978660083	-0.0393830173754714	0.354590316461448	-0.111066251804294	0.911563810285198	0.932762968663923
"loop15"	248.376446460444	0.0197450580215699	0.320755782976321	0.0615579174858634	0.950914890331391	0.961844946542097
"loop30"	225.7769607242	-0.00585087401732774	0.314065587961415	-0.0186294654416152	0.985136696888619	0.985136696888619
