"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop60"	248.199307974081	2.6706168438409	0.204426461251765	13.0639489011741	5.29103807543511e-39	4.6561135063829e-37
"loop59"	134.949636772868	2.34502680828029	0.276353558129351	8.48560381908548	2.14601430387363e-17	9.44246293704396e-16
"loop56"	129.620687101807	1.11052507344593	0.243343746930589	4.56360636939931	5.02823154774723e-06	0.000147494792067252
"loop77"	364.457907965559	0.739890120448042	0.172825829443692	4.2811316041686	1.85945346420665e-05	0.000409079762125462
"loop21"	520.834635354094	-0.64647213280662	0.166625473543354	-3.87979172127254	0.00010454594749604	0.00184000867593031
"loop68"	1059.58641554625	-0.463518737054145	0.1216385966616	-3.81062220196161	0.000138617469967406	0.00203305622618862
"loop1"	582.169040589598	0.562288030176405	0.151433355330857	3.71310553707205	0.000204731461517247	0.00257376694478825
"loop82"	619.494244295778	-0.547365982719685	0.152167846547511	-3.59711985901557	0.000321760239460251	0.00353936263406276
"loop36"	996.495804190403	0.40569023454189	0.114151040178219	3.55397755384887	0.000379451597555643	0.00371019339832184
"loop33"	228.934641497063	0.829040569117043	0.239198884119856	3.46590483549929	0.000528450288865515	0.00465036254201654
"loop45"	233.736804281505	-0.764954933853604	0.222759949568787	-3.43398773134212	0.000594771115618408	0.00475816892494727
"loop50"	253.578197978376	-0.627903715343344	0.185190087599722	-3.39059030362642	0.000697422737437242	0.00511443340787311
"loop73"	939.291832551749	0.435196710101332	0.134666637440581	3.23165943972836	0.00123073641665032	0.00833113882040216
"loop3"	883.340249057532	0.409099375178438	0.129505337672798	3.15893833049607	0.00158344993075263	0.00995311385044508
"loop42"	567.784407335223	0.420162714267745	0.140562478397528	2.98915271740923	0.00279752266478966	0.016412132966766
"loop39"	797.393446118157	0.357880629122514	0.121991418213152	2.93365414030354	0.00334997269208143	0.0184248498064479
"loop79"	1274.52214668611	-0.306014731045636	0.108913651111005	-2.809700417937	0.00495876341068514	0.0256688929494289
"loop75"	1091.43032575084	-0.299544677240504	0.10827622119439	-2.76648625096296	0.00566639742278362	0.0277023874002755
"loop8"	276.495896677717	-0.531614335055632	0.197728503880583	-2.68860748259491	0.00717507326938446	0.033231918300307
"loop83"	1022.78140421903	-0.341391947580517	0.12817302314571	-2.66352418942647	0.00773268520926179	0.0340238149207519
"loop6"	439.251583028774	-0.392957370720512	0.162869043009014	-2.41271983589149	0.01583398547971	0.0644772226693989
"loop13"	279.441222994967	-0.494868563959717	0.205663681600976	-2.40620298201143	0.0161193056673497	0.0644772226693989
"loop30"	225.7769607242	-0.539261051834785	0.227588147414978	-2.36946017602363	0.0178140734317298	0.0680915180742775
"loop51"	344.493822538607	-0.463965432909301	0.198117328359897	-2.34187204496554	0.0191872917706723	0.0680915180742775
"loop66"	212.956626758539	0.478089375552665	0.204413817849298	2.33883100752578	0.0193441812711016	0.0680915180742775
"loop54"	169.097952560932	-0.475792714690579	0.218279803509584	-2.17973769006846	0.0292769110510834	0.099091083557513
"loop12"	463.299817720195	0.322034485305272	0.173526946900639	1.85581830981944	0.0634794598492208	0.192627326439015
"loop15"	248.376446460444	-0.428584555520237	0.227723921195242	-1.88203572672888	0.059831164989934	0.192627326439015
"loop49"	234.958097405343	-0.38116601800108	0.203758930668416	-1.87067146824286	0.0613906318550823	0.192627326439015
"loop62"	199.933952467294	-0.363433116680331	0.206517749542943	-1.75981540320222	0.0784391105493414	0.222665862204582
"loop70"	769.460813631543	-0.264311648845116	0.149074100984531	-1.77302192063893	0.0762250746173359	0.222665862204582
"loop25"	259.451145732969	-0.373211021824963	0.224197678583964	-1.66465158864342	0.0959822866383887	0.241326892119377
"loop35"	570.102509392063	0.260651821516975	0.155338446050714	1.67796078912673	0.0933547539730356	0.241326892119377
"loop57"	126.230515188012	0.504825886678178	0.297266596972108	1.69822607659328	0.0894651006891625	0.241326892119377
"loop65"	153.474160624588	-0.396069997507398	0.235687510666472	-1.6804878476055	0.0928624367728483	0.241326892119377
"loop24"	356.021201978746	-0.27156332506385	0.169164476176886	-1.60532123056316	0.108423129277402	0.25376262903678
"loop31"	378.84126458945	0.282343161375886	0.174169939668546	1.62107859664646	0.105000783594662	0.25376262903678
"loop81"	363.203858464443	-0.335156546910885	0.209461471572884	-1.60008685317702	0.109579317084064	0.25376262903678
"loop20"	813.214616679968	-0.215212412204319	0.138605301148896	-1.55269971942219	0.12049488939952	0.271885904286096
"loop9"	461.581255244645	0.256662459206132	0.177104447055628	1.44921521437299	0.147277489969917	0.324010477933817
"loop87"	527.869241195827	-0.215178587960289	0.153348459771349	-1.40320019047555	0.16055715082493	0.344610470063265
"loop17"	79.3228555871123	0.419933918399042	0.339462505288303	1.23705537977573	0.216066523513205	0.44218265277121
"loop48"	420.838128056605	0.17794747526738	0.142396514237817	1.24966173659413	0.211423140462314	0.44218265277121
"loop22"	652.150176883556	0.156672175648835	0.14798008082788	1.05873827593773	0.289718991010885	0.566561582421287
"loop72"	532.446222645708	-0.153785242836173	0.144112970271216	-1.06711590599205	0.285919500083171	0.566561582421287
"loop23"	285.768446250523	-0.216178204501174	0.224688197493599	-0.962125322614384	0.335986655387595	0.585977829668561
"loop40"	185.616024891585	-0.219745085793554	0.223767074626777	-0.982026002529944	0.326087038191191	0.585977829668561
"loop47"	216.079147022828	-0.197297335414732	0.204438407094206	-0.965069813539568	0.334509845283874	0.585977829668561
