image_ID;DAPI_ID;DAPI_volume;nFC1;nFC2;nFC3;MNN_D_FC1FC2;MNN_D_FC1FC3;MNN_D_FC2FC3;ID_FC1;ID_FC2;ID_FC3;xFC1;yFC1;zFC1;xFC2;yFC2;zFC2;xFC3;yFC3;zFC3
S4_Ivana-Field-01-Airyscan3DProcessed;8;2102.385152;10;8;9;0.296243123012287;0.635644637346588;0.610458493612853;3;3;2;1820.44571428571;752.740317460317;29.7561904761905;1814.61066666667;756.886666666667;29.2133333333333;1820.95895330939;755.256028732683;25.2755259107234
S4_Ivana-Field-01-Airyscan3DProcessed;8;2102.385152;10;8;9;0.641105364757656;0.713084425427023;0.40721028175493;7;4;7;2115.30780277645;789.448061273337;40.661081857348;2121.51889714994;784.273543990087;36.7069392812887;2111.8786407767;785.211974110032;35.8114886731392
S4_Ivana-Field-01-Airyscan3DProcessed;8;2102.385152;10;8;9;0.38174665084242;0.758375399053948;0.424879821711149;10;8;9;1857.99028452464;834.221374045802;50.5759888965996;1856.65708418891;841.657084188912;48.9096509240246;1857.69511355816;852.227804542326;48.8823124569855
S4_Ivana-Field-01-Airyscan3DProcessed;9;465.92336;3;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-01-Airyscan3DProcessed;10;794.102848;3;3;3;0.29172787461466;0.317730704167904;0.153168778838221;1;1;1;2445.80167014614;2685.47599164927;23.3897007654836;2449.17073888725;2680.27318221961;24.4877833382396;2447.6289092296;2677.85659801678;23.7623951182304
S4_Ivana-Field-01-Airyscan3DProcessed;12;70.734272;1;1;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-01-Airyscan3DProcessed;13;423.313184;2;2;2;0.962394066160816;1.02895775237438;0.472329238872224;1;2;2;1587.37443070917;1368.31180871828;38.4715354586858;1594.5960591133;1388;35.1018062397373;1595.80405405405;1389.50225225225;35.0713213213213
S4_Ivana-Field-01-Airyscan3DProcessed;13;423.313184;2;2;2;0.487638475370102;0.745497445933893;0.0772258806551838;2;1;1;1501.18406889128;1418.71474703983;40.0570505920344;1495.9530726257;1414.04469273743;37.2078212290503;1494.06517690875;1423.71322160149;35.3476101800124
S4_Ivana-Field-01-Airyscan3DProcessed;14;359.751168;4;2;2;0.249846691111074;1.15391729175417;1.00096228702928;2;2;1;2733.08363903155;2769.68158473955;29.6764490095378;2737.10061919505;2769.08707430341;28.3204334365325;2747.76561085973;2747.21176470588;26.6561085972851
S4_Ivana-Field-02-Airyscan3DProcessed;1;1210.807808;6;3;3;0.895314857372795;0.834805210021839;0.368943792055325;5;2;1;707.323717948718;469.26282051282;50.4128205128205;709.15811309158;469.692839582053;44.0404118008605;702.153365521159;464.331155921613;44.8102811701221
S4_Ivana-Field-02-Airyscan3DProcessed;1;1210.807808;6;3;3;0.728937559303186;0.807014446168291;0.0867036449396983;6;3;2;831.953333333333;329.351666666667;50.5705555555556;825.326591314694;329.458655562165;45.7204045211184;825.506351292159;329.173455978975;45.1086289969339
S4_Ivana-Field-02-Airyscan3DProcessed;2;647.849664;2;3;3;0.641716503409929;0.512086372578373;0.449684553175998;1;1;1;1072.57507886435;2422.10757097792;27.1378548895899;1085.65553080921;2423.44172234595;24.5115070527097;1077.11966351209;2416.23049421661;24.1589905362776
S4_Ivana-Field-02-Airyscan3DProcessed;2;647.849664;2;3;3;0.23120459722976;0.532965808535504;0.338559922524636;2;3;3;1160.97331198292;2530.59220709901;45.4414198025087;1158.76337734538;2533.5361362057;44.1681723419041;1159.22811816193;2533.40426695842;41.753829321663
S4_Ivana-Field-02-Airyscan3DProcessed;3;411.704608;2;1;1;0.771596263335344;1.02919418968031;0.748222730110474;1;1;1;1280.81291390728;1897.27759381898;25.5347682119205;1287.47425952045;1881.88399153738;22.8127644569817;1279.73031026253;1889.80827366746;18.5067621320605
S4_Ivana-Field-02-Airyscan3DProcessed;4;311.455424;1;0;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S4_Ivana-Field-02-Airyscan3DProcessed;5;1489.102272;7;8;6;0.586633664755263;0.71542613540435;0.499037017670485;1;3;2;2677.68790369935;1500.18173810922;30.8884321785085;2668.36469398078;1511.42943854325;30.5209914011128;2669.14438700148;1502.3253323486;26.4409158050222
S4_Ivana-Field-02-Airyscan3DProcessed;5;1489.102272;7;8;6;0.327934067151009;0.682124617145307;0.678137009714385;2;6;5;2549.23880597015;1222.61420171868;34.9244685662596;2544.76375404531;1229.39805825243;35.2330097087379;2549.21050737675;1231.87405541562;30.8330334652753
S4_Ivana-Field-02-Airyscan3DProcessed;5;1489.102272;7;8;6;3.5278256621423;3.54609053074818;0.648766973505943;6;1;1;2538.97592245153;958.421513445904;40.6069418386492;2602.48592592593;939.934814814815;23.9392592592593;2594.86977648202;931.375121477162;22.5286686103013
S4_Ivana-Field-02-Airyscan3DProcessed;5;1489.102272;7;8;6;0.661058155343003;1.14157272930827;0.567451642512106;7;8;6;2693.8247734139;1186.22280966767;50.2416918429003;2686.16572890026;1181.50281329923;46.2808184143222;2672.76634512326;1180.69131832797;44.9699892818864
S4_Ivana-Field-02-Airyscan3DProcessed;8;1870.034208;9;3;9;0.304159202663492;0.63250209212086;0.613515487037768;3;2;2;1958.59484978541;1050.83776824034;26.2454935622318;1962.42736077482;1057.14043583535;26.7730024213075;1956.42886812046;1060.45171339564;22.7123572170301
S4_Ivana-Field-02-Airyscan3DProcessed;8;1870.034208;9;3;9;0.575011985465362;0.33789210232409;0.631106655676772;4;1;4;1931.79226450405;711.81409856519;28.3605739238927;1929.83766233766;713.561688311688;24.3222402597403;1938.86876355748;715.982646420824;27.7960954446855
S4_Ivana-Field-02-Airyscan3DProcessed;8;1870.034208;9;3;9;0.161898650968678;0.602062756996602;0.521011628155744;9;3;5;2202.87557603687;1529.04045058884;46.9114183307732;2202.26905417814;1525.27134986226;46.5272421181512;2202.65504753282;1524.47125396107;42.8143956541421
S4_Ivana-Field-02-Airyscan3DProcessed;9;432.42752;3;2;3;1.09099062952302;0.950134006993336;0.209340858812072;3;2;1;2409.31331331331;487.028028028028;31.9399399399399;2415.2371349096;506.299026425591;37.1884561891516;2416.20694542877;505.465627214741;35.7384833451453
S4_Ivana-Field-02-Airyscan3DProcessed;11;283.57168;2;1;2;0.559031933359457;0.565981698434812;0.325402583462007;1;1;1;1204.61467079099;1470.48033583738;32.4918250110473;1193.73626760563;1473.91654929577;30.1852112676056;1197.0307486631;1480.97058823529;30.8592914438503
S4_Ivana-Field-02-Airyscan3DProcessed;12;403.578336;3;3;2;0.13031682121607;0.414953748469369;0.290869231192923;1;1;1;1575.32501861504;2373.1777736411;27.7135145197319;1575.62409249798;2372.15272922829;26.8340951868782;1577.22238232469;2372.38568683958;24.8083573487032
S4_Ivana-Field-02-Airyscan3DProcessed;12;403.578336;3;3;2;0.482507460478939;0.628062506892484;0.147241249885779;3;3;2;1592.3367543297;2451.6144964721;50.1148171905067;1598.92076730609;2450.93494578816;47.23352793995;1601.00411861614;2450.11532125206;46.3986820428336
