image_ID;DAPI_ID;DAPI_volume;nFC1;nFC2;nFC3;MNN_D_FC1FC2;MNN_D_FC1FC3;MNN_D_FC2FC3;ID_FC1;ID_FC2;ID_FC3;xFC1;yFC1;zFC1;xFC2;yFC2;zFC2;xFC3;yFC3;zFC3
S1_Ivana-Field-01-Airyscan3DProcessed;1;1175.332256;5;3;4;1.82647383744211;2.69526445484089;2.15873143050314;2;1;3;1020.37668918919;1032.68412162162;14.2373310810811;981.407385697538;1009.01524032825;13.5269636576788;957.682707355243;1057.34663536776;14.5880281690141
S1_Ivana-Field-01-Airyscan3DProcessed;2;900.64912;3;2;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_Ivana-Field-01-Airyscan3DProcessed;3;2843.807904;9;7;5;0.874225185026584;1.32882742628193;0.630722390136484;1;1;1;1182.87989556136;2774.66266318538;17.7603133159269;1191.03065693431;2754.48175182482;18.329197080292;1186.23964256702;2742.32737611698;15.8066612510154
S1_Ivana-Field-01-Airyscan3DProcessed;3;2843.807904;9;7;5;0.692500005588375;0.657416105449576;0.387710339937432;2;2;2;1790.06623198353;2877.36410432395;19.7608098833219;1794.72407732865;2861.78910369069;18.0597539543058;1800.68190757129;2868.74778761062;17.1548672566372
S1_Ivana-Field-01-Airyscan3DProcessed;3;2843.807904;9;7;5;0.242630178342052;0.511331341586871;0.58694196059171;4;3;3;1074.18694690265;2428.09181415929;20.0320796460177;1068.46737044146;2428.48944337812;20.5978886756238;1072.46907706946;2435.51284490961;17.0989533777355
S1_Ivana-Field-01-Airyscan3DProcessed;3;2843.807904;9;7;5;0.369926366039165;0.372578347299044;0.554284199360328;8;6;5;1314.79298245614;2799.64561403509;33.7606237816764;1316.42044257113;2806.9894625922;32.2233930453109;1311.11982570806;2794.24872912128;31.862381989833
S1_Ivana-Field-01-Airyscan3DProcessed;4;771.29024;1;4;3;0.529282213025938;0.938486608535409;0.591719156786984;1;2;1;1536.41382904795;1477.02223766505;21.0298818624044;1544.56188466948;1468.44585091421;19.3361462728551;1542.26787463271;1467.2042115573;15.1758080313418
S1_Ivana-Field-02-Airyscan3DProcessed;1;2543.397472;7;7;4;0.885970723430405;2.14687458769531;0.416023584761247;1;3;2;2695.8699489085;2497.7775197399;14.5550394797956;2695.90803382664;2475.63742071882;14.7367864693446;2714.05805038335;2447.72398685652;16.461117196057
S1_Ivana-Field-02-Airyscan3DProcessed;1;2543.397472;7;7;4;0.489178053756043;0.901258310437642;1.35351750195921;3;1;1;2430.43467336683;2556.92713567839;18.3858578607322;2420.28781153977;2562.45134858313;17.2400136565381;2412.13257047167;2566.36980184203;15.774490650293
S1_Ivana-Field-02-Airyscan3DProcessed;1;2543.397472;7;7;4;1.14663467663778;1.38097967142098;0.313634184459147;5;6;4;2320.53301237964;2706.22077028886;27.5770288858322;2294.27470449173;2707.05768321513;24.3002364066194;2290.87834101382;2703.26082949309;22.5972350230415
S1_Ivana-Field-02-Airyscan3DProcessed;2;739.58416;1;3;2;0.32817007584009;0.599662891649227;0.27563373237531;1;1;1;473.579800853485;1348.78008534851;18.4591749644381;471.730722525804;1344.56466302368;16.5188221007893;471.146523565096;1342.10872608493;14.6868875408306
S1_Ivana-Field-02-Airyscan3DProcessed;3;828.50768;4;2;1;0.261647880485899;0.327403697186459;0.270295195897112;1;2;1;526.197034596376;587.986161449753;15.4665568369028;531.986386840613;587.711854792967;16.332955190017;533.456888888889;586.399555555556;14.4862222222222
S1_Ivana-Field-02-Airyscan3DProcessed;4;639.784768;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S1_Ivana-Field-03-Airyscan3DProcessed;1;6887.970208;14;17;9;0.681609942291192;0.66996835147811;0.593864077442947;1;5;2;188.113697623132;566.246508208772;19.58564077432;171.702362204724;563.354330708661;18.5685039370079;180.776663323303;580.858910063524;18.5483116014711
S1_Ivana-Field-03-Airyscan3DProcessed;1;6887.970208;14;17;9;0.512804894606553;0.832398142918091;0.788678118249919;2;2;1;781.864962406015;1216.46736842105;20.1990977443609;786.342489482801;1205.51769364019;18.787428854244;785.497820401046;1209.42022667829;14.7018308631212
S1_Ivana-Field-03-Airyscan3DProcessed;1;6887.970208;14;17;9;0.414719317942644;1.00328825819122;0.737885033666599;4;7;4;545.598587404355;608.483225426722;27.8887580929959;549.17197875166;608.154935812306;25.109561752988;549.055531453362;623.727114967462;22.2841648590022
S1_Ivana-Field-03-Airyscan3DProcessed;1;6887.970208;14;17;9;0.700809341697751;0.591513404094019;0.260648361251011;6;11;5;745.769230769231;448.417094017094;28.4858974358974;755.599788806758;434.680042238648;29.8141499472017;750.40296433534;452.982399258916;24.6915238536359
S1_Ivana-Field-03-Airyscan3DProcessed;1;6887.970208;14;17;9;0.581349629252894;0.649329147635187;1.04570677246843;7;10;7;482.644884841993;981.165506159614;31.0867702196036;478.525480367586;992.398496240602;28.7293233082707;477.196323046618;988.589625738674;27.2672357189757
S1_Ivana-Field-03-Airyscan3DProcessed;1;6887.970208;14;17;9;0.93890325188699;1.57476885545143;0.706208818255872;9;13;8;625.659738590101;378.426826655239;41.4122562674095;627.885865150284;364.277822908205;36.0991064175467;639.029801324503;356.940581309787;32.7956217807211
