image_ID;DAPI_ID;DAPI_volume;nFC1;nFC2;nFC3;MNN_D_FC1FC2;MNN_D_FC1FC3;MNN_D_FC2FC3;ID_FC1;ID_FC2;ID_FC3;xFC1;yFC1;zFC1;xFC2;yFC2;zFC2;xFC3;yFC3;zFC3
S3_Ivana-Field-01-Airyscan3DProcessed;1;897.248352;6;3;6;0.503644489549101;0.764562592766271;0.421597784564188;1;1;1;858.126262626263;1989.30858585859;18.4313131313131;865.821288515406;1983.70420168067;16.0767507002801;860.740010655301;1976.29834842834;14.5007991475759
S3_Ivana-Field-01-Airyscan3DProcessed;1;897.248352;6;3;6;0.267367301472536;0.792563299062302;0.526785976978748;3;2;3;698.758383772289;2014.47063634876;44.0438409946017;699.262255878836;2013.87724192906;42.1470705460343;701.901799485861;2013.30694087404;38.4642673521851
S3_Ivana-Field-01-Airyscan3DProcessed;2;450.21536;3;3;2;0.587193966263395;1.25541016753024;0.731752042381999;2;3;2;951.184916201117;2854.6938547486;20.6720670391061;965.371794871795;2852.15654520918;19.8744939271255;976.930747922438;2843.02181440443;16.7759695290859
S3_Ivana-Field-01-Airyscan3DProcessed;3;1002.279488;5;3;3;1.00927295031002;0.190674430016892;0.935589649208108;3;2;2;1241.72716273442;2601.03629764065;28.2062915910466;1243.52857142857;2616.37032967033;22.5043956043956;1244.19655857048;2605.08074123097;28.3540701522171
S3_Ivana-Field-01-Airyscan3DProcessed;3;1002.279488;5;3;3;0.283388270679499;0.72040637855039;0.740847482396547;5;3;3;1286.12118780096;2511.68298555377;35.0642054574639;1285.94360218314;2507.59793814433;33.4111582777441;1288.18973941368;2524.86563517915;31.6083061889251
S3_Ivana-Field-01-Airyscan3DProcessed;5;661.34768;2;1;3;0.36839161489953;3.76014425768533;3.62694679883414;1;1;1;853.368539832995;1521.37463326563;26.9611825772963;851.893866898652;1516.27794693345;24.8103523270987;844.659482758621;1429.4224137931;31.9560344827586
S3_Ivana-Field-01-Airyscan3DProcessed;6;2204.119456;8;4;9;3.04936329201003;3.02413262648953;0.187495178699919;1;2;2;1413.32884615385;1711.99423076923;15.4282051282051;1489.49462616822;1709.03247663551;15.0626168224299;1488.69613259669;1710.29518547751;13.7932123125493
S3_Ivana-Field-01-Airyscan3DProcessed;6;2204.119456;8;4;9;0.416427153004359;0.28616990034334;0.310582341530729;5;4;6;1535.91886608016;1564.8137829912;35.6515151515151;1533.9323334496;1571.82525287757;37.775723753052;1529.78993666432;1567.0197044335;36.496833216045
S3_Ivana-Field-01-Airyscan3DProcessed;8;323.276128;2;1;2;0.818155870945972;0.735185964969677;0.13248368974937;2;1;1;1574.2557396686;845.855260531044;43.7945697744061;1587.04026705612;852.131441685792;39.6000417275193;1584.3326162947;853.489378865286;39.982791072869
S3_Ivana-Field-01-Airyscan3DProcessed;10;502.540192;2;3;2;1.89416720339196;0.275778466382548;2.05561850985257;2;3;2;2474.84286337844;1034.74247053688;34.2832824094282;2516.27473426002;1016.4341782502;30.3385118560916;2469.51295731707;1035.5137195122;33.0533536585366
S3_Ivana-Field-01-Airyscan3DProcessed;12;422.73728;2;2;2;0.58980069623767;0.540492571261384;0.337901107398703;1;1;1;647.184145334434;2408.83071841453;22.6077621800165;633.895217624933;2402.44169801182;22.6023643202579;637.287272727273;2403.71954545455;20.4222727272727
S3_Ivana-Field-01-Airyscan3DProcessed;12;422.73728;2;2;2;0.41746461483926;0.42605860766548;0.366480795291241;2;2;2;653.138225255973;2392.41296928328;33.240614334471;659.202709014479;2399.34656702475;31.8388603456329;655.491750931346;2392.99840340607;30.2772751463544
S3_Ivana-Field-01-Airyscan3DProcessed;13;1270.297504;4;2;2;0.574476343656387;0.71217904467161;0.233004323757636;1;1;1;1087.06695938529;633.711306256861;20.354006586169;1081.94508118434;635.210124164279;16.5444126074499;1083.50482093664;639.989669421488;15.7038567493113
S3_Ivana-Field-01-Airyscan3DProcessed;14;687.333696;4;3;4;0.229454598273485;0.711506789507428;0.759632069202903;1;1;3;2117.82786885246;2051.15612802498;33.2166276346604;2123.44016227181;2051.14198782961;32.8776200135227;2115;2035.74049027895;30.8131868131868
S3_Ivana-Field-01-Airyscan3DProcessed;14;687.333696;4;3;4;0.137490330424882;0.568561183770665;0.667139965933112;2;2;4;2220.66161087866;2102.0010460251;35.1511506276151;2222.71497197758;2099.43634907926;35.4398185214839;2220.57530402245;2115.80542563143;36.1188026192703
S3_Ivana-Field-01-Airyscan3DProcessed;15;498.481312;2;1;1;0.511757342862841;0.859657436015057;0.474110526271047;1;1;1;2382.51333946642;2483.09843606256;25.2677092916283;2381.11121365944;2474.63774803876;22.555145362252;2378.48152424942;2478.11970746728;19.4064665127021
S3_Ivana-Field-01-Airyscan3DProcessed;16;806.255072;3;2;4;0.325111358496518;2.77953995873323;2.80255725849571;1;1;2;2840.34811616954;1451.50078492936;16.8638147566719;2837.80011968881;1450.57869539198;14.6744464392579;2785.44053156146;1415.9584717608;23.5677740863787
S3_Ivana-Field-01-Airyscan3DProcessed;16;806.255072;3;2;4;0.304604706174927;5.22656416178549;5.33613582993104;3;2;4;2917.87351231663;1448.82424577913;37.5023526155549;2917.33428435568;1448.95387541607;35.3323823109843;2823.94511149228;1372.45025728988;51.5506003430532
S3_Ivana-Field-01-Airyscan3DProcessed;17;684.899264;1;3;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
S3_Ivana-Field-01-Airyscan3DProcessed;18;366.860032;1;3;3;0.543618734959244;0.818323441544066;0.297444639970703;1;3;1;712.713707865169;1213.8408988764;30.1168539325843;718.906204906205;1215.04329004329;26.6774891774892;722.721396731055;1218.92719167905;25.2303120356612
S3_Ivana-Field-01-Airyscan3DProcessed;19;372.810592;4;2;2;0.279277245467279;0.531147559770784;0.53056195398668;2;1;2;2158.05435305435;651.6632996633;30.4372294372294;2157.53273998729;655.745708836618;28.8258105530833;2145.07686980609;652.212950138504;29.6492382271468
S3_Ivana-Field-01-Airyscan3DProcessed;19;372.810592;4;2;2;0.382209105514293;2.83624557938538;2.5897867509989;3;2;1;2086.62933753943;502.68690851735;41.9826498422713;2079.45076586433;504.188913202042;40.2326768781911;2075.26648096565;483.055710306407;22.7883008356546
S3_Ivana-Field-01-Airyscan3DProcessed;20;772.140992;4;2;2;0.68165629258039;0.269874613908528;0.845256354135175;4;2;1;2397.79246047831;155.648966355898;30.2265910012161;2404.89174800355;150.664892043774;34.4176279207335;2392.84561093957;151.902955447728;29.4697838553154
S3_Ivana-Field-01-Airyscan3DProcessed;23;433.227872;3;4;2;0.600315725091421;0.499105120571951;0.203033129283366;1;2;1;311.799835255354;416.579901153213;32.7092257001647;303.669164882227;426.051391862955;30.3286937901499;308.116611295681;423.867774086379;30.0136212624585
S3_Ivana-Field-01-Airyscan3DProcessed;24;282.72832;2;1;1;0.215882330399973;0.527224516847895;0.332206326040939;1;1;1;864.388665325285;2527.04896042924;41.1874580818243;868.547108673978;2525.74451645065;40.2779162512463;871.206903854299;2523.90448962304;38.0923337568827
