"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop33"	228.934641497063	0.447918607052583	0.255351825724207	1.75412337774455	0.0794093687058805	0.332763068862737
"loop73"	939.291832551749	0.249813688844147	0.142048136488409	1.75865516450848	0.0786360970902759	0.332763068862737
"loop76"	264.07822241167	-0.488252651395471	0.275474765771808	-1.77240427095932	0.0763274733418559	0.332763068862737
"loop46"	113.146681327582	0.503662655653004	0.302224455783236	1.66651852957341	0.0956101806925028	0.365812865258272
"loop71"	1690.13885490722	-0.18613469717691	0.111614401894233	-1.66765842057993	0.0953835538769491	0.365812865258272
"loop16"	807.957856146521	-0.221882866224239	0.137738084899925	-1.61090424907135	0.107200593758028	0.393068843779437
"loop31"	378.84126458945	0.272842380960757	0.183618591068071	1.4859191510712	0.137300507352476	0.473868716620531
"loop75"	1091.43032575084	-0.172018358778379	0.116562066741582	-1.47576620410947	0.140006666274248	0.473868716620531
"loop8"	276.495896677717	-0.279561618912794	0.213339922053275	-1.31040461729888	0.190058992453157	0.47571054463167
"loop14"	275.787904027387	0.330405049593719	0.248106278515959	1.33170773254925	0.182956247325425	0.47571054463167
"loop15"	248.376446460444	-0.319582263590182	0.246388800548818	-1.29706489450141	0.194608859167501	0.47571054463167
"loop25"	259.451145732969	-0.317610586750601	0.2388130987645	-1.3299546314409	0.183533219758574	0.47571054463167
"loop34"	240.644022915415	0.385076988977241	0.265964516014997	1.4478509943617	0.147658727560954	0.47571054463167
"loop37"	192.050679442343	-0.38355825786549	0.27384511922591	-1.40063937947739	0.161321938810862	0.47571054463167
"loop41"	331.664577772903	0.333564256461034	0.235772828892127	1.41476970874218	0.157136028193509	0.47571054463167
"loop63"	116.494924269204	-0.399613497211481	0.299643139065539	-1.3336313938564	0.182324689020874	0.47571054463167
"loop77"	364.457907965559	0.25487632967227	0.183702159425271	1.38744329663666	0.165306630322572	0.47571054463167
"loop78"	661.694685559885	-0.177589701489236	0.134477167901732	-1.32059370568399	0.186636872710011	0.47571054463167
"loop62"	199.933952467294	-0.284967828730507	0.222472784042132	-1.28091096606469	0.200224940586062	0.476210669501985
"loop82"	619.494244295778	-0.205461602208595	0.163809201055448	-1.25427388012868	0.209742474404905	0.485719414411359
