"image_ID";"DAPI_ID";"DAPI_volume";"nFC1";"nFC2";"nFC3";"MNN_D_FC1FC2";"MNN_D_FC1FC3";"MNN_D_FC2FC3";"ID_FC1";"ID_FC2";"ID_FC3";"xFC1";"yFC1";"zFC1";"xFC2";"yFC2";"zFC2";"xFC3";"yFC3";"zFC3"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";14;"1541.346016";6;4;5;"0.3760764118038";"0.526811571351844";"0.901405319445274";5;3;2;"1891.93886097152";"2362.02261306533";"17.5586264656616";"1889.69502762431";"2363.66740331492";"20.1245856353591";"1896.44406196213";"2359.25186460126";"14.1124497991968"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";15;"948.17296";3;4;4;"0.291914971568933";"0.549280234655413";"0.505370747604094";1;3;4;"2220.30129716981";"1140.07576650943";"34.5807783018868";"2218.52221290863";"1135.68398994132";"32.9949706621961";"2230.68970013038";"1137.30443285528";"32.1401564537158"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";15;"948.17296";3;4;4;"0.974302272372382";"0.932957403697177";"0.590613897816205";3;4;3;"1787.66765358993";"1100.54552183568";"38.3841598815692";"1777.38219895288";"1122.46422338569";"37.6244328097731";"1778.90554254489";"1115.51209992194";"33.928181108509"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";16;"93.111424";1;1;1;"0.0513675281594708";"0.0780905396198368";"0.0909288271241779";1;1;1;"1814.46617129449";"1629.46695346109";"11.7356276886977";"1813.18253599628";"1629.42963307013";"11.737111007896";"1814.33095684803";"1629.92983114447";"11.1951219512195"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";17;"108.408832";0;1;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";18;"76.46576";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";20;"683.635008";2;3;4;"1.41633969188197";"2.05729572029882";"3.44175483304437";1;1;1;"2349.53966699314";"1621.32517140059";"7.94123408423115";"2357.728";"1589.68171428571";"4.05085714285714";"2350.33583912798";"1665.78331140763";"15.3264423980455"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";21;"845.984384";3;5;1;"0.423175133611259";"0.721771878904116";"0.707521039584125";3;4;1;"2508.58260869565";"977.957033248082";"33.8470588235294";"2507.522";"967.431";"33.856";"2505.03556100552";"972.343347639485";"29.0533415082771"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";22;"122.424736";1;0;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";24;"137.965856";1;0;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
