"image_ID";"DAPI_ID";"DAPI_volume";"nFC1";"nFC2";"nFC3";"MNN_D_FC1FC2";"MNN_D_FC1FC3";"MNN_D_FC2FC3";"ID_FC1";"ID_FC2";"ID_FC3";"xFC1";"yFC1";"zFC1";"xFC2";"yFC2";"zFC2";"xFC3";"yFC3";"zFC3"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";1;"304.477824";1;0;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";2;"3547.873952";17;14;15;"0.355649285993693";"0.395612501850707";"0.330570202726862";1;2;2;"402.612195121951";"736.80406504065";"11.709756097561";"410.871744791667";"733.995442708333";"11.2194010416667";"409.406681190995";"741.015250544662";"10.0457516339869"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";2;"3547.873952";17;14;15;"0.298104590663424";"0.891152554575159";"0.682417599432464";4;3;7;"910.131578947368";"1045.60721247563";"12.3918128654971";"916.974461292897";"1043.60255387071";"11.7725458898643";"928.029546946815";"1034.24359816152";"14.3479973736047"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";2;"3547.873952";17;14;15;"3.71754599115234";"3.35756101135313";"0.453001757772616";5;11;4;"1110.39390810532";"622.924625709861";"18.0562725864739";"1186.90798226164";"675.120842572062";"20.2461197339246";"1178.6206022187";"671.61616481775";"16.7781299524564"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";2;"3547.873952";17;14;15;"0.277838369893114";"0.615450076361086";"0.516394668343366";10;9;10;"921.841843501326";"571.626326259947";"20.2632625994695";"920.729981378026";"578.371198013656";"20.6151458721291";"919.558612440191";"569.165669856459";"15.9730861244019"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";2;"3547.873952";17;14;15;"0.829844664138851";"0.543521043473289";"0.748423043936477";11;4;6;"1107.19488817891";"761.966986155485";"19.8402555910543";"1104.82878787879";"745.013939393939";"16.4912121212121";"1103.75960794429";"756.287593500129";"16.4526695898891"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";2;"3547.873952";17;14;15;"0.449615306648695";"0.96217212609062";"0.121546017858551";12;7;9;"1421.64729548502";"432.079123826553";"22.0938757264193";"1419.50102971462";"436.427184466019";"19.1965283907031";"1418.80365296804";"442.827625570776";"15.9994292237443"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";2;"3547.873952";17;14;15;"0.105791184870806";"0.193257290694105";"0.604375525528565";14;10;12;"1074.6826535186";"272.038547736441";"19.9950694755715";"1072.92249134948";"272.363321799308";"19.4387543252595";"1073.2336";"270.5416";"18.7496"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";3;"368.078592";1;1;2;"0.639678894789431";"2.47234925958837";"1.96832674175664";1;1;2;"529.735514018692";"1441.78317757009";"12.7214953271028";"522.770309130122";"1429.51150251618";"14.871675053918";"524.483742156303";"1380.39931545921";"14.1431831146606"
"NPC_dA_rep1_Probes_Zfp_10kb_Airyscan_4y_01";4;"4211.396448";12;16;14;"0.370212409068466";"3.75722484810098";"3.94439074275943";1;1;2;"1419.29529737206";"1110.55809128631";"9.46196403872752";"1417.40216322517";"1114.69616519174";"7.15929203539823";"1378.97045790251";"1027.5317577548";"14.4394387001477"
