"image_ID";"DAPI_ID";"DAPI_volume";"nFC1";"nFC2";"nFC3";"MNN_D_FC1FC2";"MNN_D_FC1FC3";"MNN_D_FC2FC3";"ID_FC1";"ID_FC2";"ID_FC3";"xFC1";"yFC1";"zFC1";"xFC2";"yFC2";"zFC2";"xFC3";"yFC3";"zFC3"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";1;"132.132448";1;0;2;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";2;"250.5104";2;1;2;"0.232614834300784";"0.541536292439519";"0.328428374042378";1;1;1;"450.631218905473";"355.793532338308";"13.1598258706468";"447.414870689655";"357.129310344828";"11.8292025862069";"443.225840896957";"354.673251468233";"9.93753336892686"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";3;"378.943264";2;1;4;"0.339704481826778";"0.642311550338814";"0.320635074881793";2;1;4;"212.58124598587";"1990.8978805395";"24.1804752729608";"209.195599022005";"1985.02872860636";"22.7176039119804";"204.014202711427";"1982.54486765655";"21.1207230471272"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";4;"521.80128";4;1;4;"0.81709167286819";"0.296487730670015";"0.845575359904293";4;1;4;"1007.05988857939";"213.467966573816";"26.2534818941504";"1009.33820138355";"232.252882398155";"24.0549577248271";"1002.99456943367";"212.154383242824";"24.5228859581071"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";6;"234.0688";2;2;2;"0.295480096355076";"0.412712021125671";"0.202097986070643";1;2;1;"1768.68153846154";"2596.56461538462";"11.7528205128205";"1767.9267053701";"2597.16763425254";"9.66037735849057";"1766.16375545852";"2592.86317321689";"9.09679767103348"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";7;"551.138336";4;2;3;"0.28393064718007";"0.400730516349813";"0.240496809777744";1;1;1;"2338.01816294759";"577.849507005708";"12.1593149974053";"2331.984030837";"580.899779735683";"11.5418502202643";"2332.4689213894";"579.935557586837";"9.85191956124314"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";7;"551.138336";4;2;3;"4.12270078821792";"3.88662575355067";"0.544923241278946";4;2;2;"2186.59943977591";"1092.28011204482";"22.3940242763772";"2226.54632972322";"1179.87785800241";"11.88146811071";"2214.60472279261";"1175.47741273101";"10.4928131416838"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";8;"518.34832";3;4;3;"0.481507583727343";"1.18031384351892";"0.738453856831323";1;1;1;"2699.34154007334";"1410.27815610267";"12.2566788894709";"2689.26011846002";"1404.9713721619";"11.1461006910168";"2680.6885026738";"1390.36564171123";"9.04612299465241"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";8;"518.34832";3;4;3;"4.21525791489709";"3.9241767872475";"0.595516537134167";2;4;3;"2834.10178817056";"1453.20541036222";"11.0958276020174";"2756.66489832007";"1516.46153846154";"20.6038903625111";"2747.43580683157";"1496.22143698469";"15.7302709069494"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";8;"518.34832";3;4;3;"0.419573301689344";"0.70626089214975";"1.12128631727484";3;2;2;"2724.70863836018";"1638.12005856515";"16.6808199121523";"2717.47727272727";"1630.93939393939";"15.9710338680927";"2721.28132992327";"1633.40204603581";"11.9191815856777"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";9;"343.517664";2;2;2;"0.509030754887592";"0.597629831562912";"0.432882416939565";1;1;1;"107.54016064257";"1472.63654618474";"15.1174698795181";"99.103487064117";"1465.14623172103";"13.4353205849269";"99.7312856354607";"1473.5262093066";"11.4870332904175"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";9;"343.517664";2;2;2;"1.46844106367487";"1.62491395870509";"0.325998190802563";2;2;2;"7.80754426481909";"1363.77752117013";"21.0954580446497";"37.0787401574803";"1384.98496778812";"22.9280601288475";"38.7456213511259";"1390.10175145955";"21.1793160967473"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";12;"171.712352";2;1;1;"0.270498181903923";"0.352134393318816";"0.173621878498944";1;1;1;"1885.22727272727";"605.034632034632";"12.0248917748918";"1891.7517447657";"606.658025922233";"11.8175473579262";"1891.63202545069";"609.76882290562";"10.9533404029692"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";13;"332.07104";3;2;1;"0.972832744024209";"1.16154129987933";"0.194824781193305";3;2;1;"2481.07034566404";"945.046694966646";"20.1958762886598";"2460.60267857143";"943.604464285714";"16.4651785714286";"2457.22507403751";"944.028627838105";"15.4698914116486"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";14;"86.41808";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_01";15;"75.246304";0;1;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";1;"2393.295072";10;14;9;"0.385702680389598";"0.552258313015018";"0.337665263250389";3;3;1;"791.641545281824";"1465.72514249525";"10.9151361621279";"795.826640548482";"1460.78942213516";"8.87267384916748";"793.576692373608";"1465.65467009426";"7.00942587832048"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";1;"2393.295072";10;14;9;"0.337474099926651";"0.659478882239272";"0.368804015784658";4;5;5;"409.550420168067";"1458.53221288515";"17.9463118580766";"407.338645418327";"1462.87618755746";"15.9788538155072";"411.355152300713";"1468.37135450421";"14.201879455606"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";1;"2393.295072";10;14;9;"0.428566589089905";"0.526408516443463";"0.553835194011161";5;7;6;"708.906799531067";"1581.2631887456";"17.2989449003517";"718.342948717949";"1585.16208791209";"16.3708791208791";"708.870856353591";"1582.80870165746";"13.5649171270718"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";1;"2393.295072";10;14;9;"0.458452828671333";"0.873956967237307";"0.432066165921327";9;9;7;"266.502278481013";"984.210126582278";"25.8177215189873";"268.781743524953";"981.121920404296";"22.7321541377132";"267.33615819209";"976.242937853107";"20.0098870056497"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";1;"2393.295072";10;14;9;"0.22630878845835";"0.762059002282113";"0.591239471448668";10;12;8;"414.414596866641";"808.107756973634";"27.4868169659916";"412.325406032483";"805.952436194896";"26.1165893271462";"418.325127334465";"797.510186757216";"23.1035653650255"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";2;"207.993408";2;1;3;"3.25037935214909";"5.00748807046562";"2.31856647951013";2;1;2;"690.058161350844";"599.970919324578";"9.5375234521576";"627.11862745098";"549.969607843137";"12.9372549019608";"571.814871016692";"558.96282245827";"8.69499241274659"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";3;"263.92576";2;3;2;"0.694064993586976";"0.424203406898772";"0.377971734300269";2;3;2;"1960.71291448517";"1335.94851657941";"17.0052356020942";"1948.73251748252";"1325.7972027972";"14.895979020979";"1955.12670807453";"1332.67950310559";"14.6049689440994"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";4;"1795.797696";14;10;10;"0.481396697620769";"0.548260702735501";"0.439030540941301";1;1;1;"2548.28609625668";"995.177807486631";"6.2225935828877";"2537.5803127221";"1000.02842928216";"6.96197583511016";"2535.96460176991";"992.802706923477";"4.64705882352941"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";4;"1795.797696";14;10;10;"0.272736420303982";"0.193950523653035";"0.285479379312284";2;2;2;"2602.86584811278";"1242.3678944975";"8.65120509322419";"2597.92965517241";"1239.91310344828";"7.5048275862069";"2604.71966527197";"1242.06317991632";"7.37405857740586"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";4;"1795.797696";14;10;10;"0.210702628174072";"0.333998003839582";"0.199565822199341";4;5;4;"2483.42476667425";"1651.14227179604";"14.4475301616208";"2484.24650912997";"1652.17185821697";"12.9903329752954";"2479.84236760125";"1652.45700934579";"12.3255451713396"
"NPC_dA_rep1c_Probes_Zfp_10kb_Airyscan_4y_02";5;"115.915968";0;1;2;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
