"image_ID";"DAPI_ID";"DAPI_volume";"nFC1";"nFC2";"nFC3";"MNN_D_FC1FC2";"MNN_D_FC1FC3";"MNN_D_FC2FC3";"ID_FC1";"ID_FC2";"ID_FC3";"xFC1";"yFC1";"zFC1";"xFC2";"yFC2";"zFC2";"xFC3";"yFC3";"zFC3"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";1;"450.084544";3;2;1;"0.740631879158053";"2.09706784945288";"1.5379418901731";3;2;1;"163.5636154289";"992.362694300518";"39.1243523316062";"166.150598973189";"995.277809469481";"33.9526525955505";"163.39032967033";"971.243516483516";"25.4145054945055"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";2;"289.528736";2;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";3;"138.043136";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";4;"534.623936";3;3;1;"4.01876529194476";"2.87021574616657";"2.56717912415165";2;3;1;"801.763846622033";"992.608034083993";"22.9160073037127";"900.263676148797";"983.658643326039";"27.9606126914661";"860.591489361702";"962.802321083172";"14.8359767891683"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";5;"821.66448";2;3;3;"0.164623904564501";"0.534678971457442";"0.473643861227009";2;3;2;"709.42445561139";"668.954773869347";"32.2087102177554";"709.859923531456";"666.919360444908";"31.1942996176573";"699.725085910653";"669.302405498282";"29.5826651393662"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";6;"68.955936";1;1;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";7;"667.360512";2;2;1;"0.2054286382219";"0.556013250692844";"0.551021594416186";1;1;1;"1149.58929464732";"1909.61030515258";"17.1590795397699";"1153.79521357165";"1907.37988488337";"17.709481975159";"1158.1454427925";"1909.59599224305";"14.0290885585003"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";8;"56.26432";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";9;"534.975616";3;1;2;"0.222295735938845";"1.32514151584903";"1.26392687623341";2;1;1;"1283.36774015965";"1153.42031379026";"29.5717038260391";"1288.78352180937";"1152.94604200323";"29.2423263327948";"1289.95411887383";"1165.1913451512";"20.9264859228363"
"NPC_WT_rep1_new_Zfp_10kb_Airyscan_4y_01";10;"1187.827872";4;4;4;"0.572797664171172";"0.755819267197029";"0.547918193981801";2;3;2;"1414.76726144298";"2208.3673390225";"20.6027928626843";"1404.4098805646";"2210.85667752443";"23.3371335504886";"1396.46123101519";"2203.78097521982";"20.8729016786571"
