"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop77"	364.457907965559	1.29785480265422	0.16135859135935	8.04329531957715	8.74542249366495e-16	7.69597179442516e-14
"loop75"	1091.43032575084	-0.672372027806286	0.103805402733511	-6.47723538564172	9.34184021999315e-11	4.11040969679699e-09
"loop21"	520.834635354094	-0.780058527926665	0.15912521224491	-4.90216802806884	9.47847065696177e-07	2.78035139270879e-05
"loop31"	378.84126458945	0.714684476821814	0.168888035444874	4.23170578625797	2.31925661497094e-05	0.000510236455293606
"loop9"	461.581255244645	0.679531642780068	0.167642428863701	4.05345858674328	5.04659370843781e-05	0.000632681850139658
"loop20"	813.214616679968	-0.541962387999198	0.132971052701967	-4.07579226445562	4.58579445649605e-05	0.000632681850139658
"loop66"	212.956626758539	0.780599447135212	0.194045036679583	4.02277461197926	5.7516531830878e-05	0.000632681850139658
"loop73"	939.291832551749	0.520885147654085	0.129263677867998	4.02963273399976	5.58640647487222e-05	0.000632681850139658
"loop60"	248.199307974081	0.685184756630854	0.172616841690863	3.96939690194275	7.20547746163709e-05	0.000694896984556442
"loop70"	769.460813631543	-0.564821913408812	0.143082794385284	-3.94751804950005	7.89655664268684e-05	0.000694896984556442
"loop33"	228.934641497063	0.876540820817658	0.223404692115009	3.92355600287219	8.72514712891009e-05	0.000698011770312807
"loop15"	248.376446460444	-0.837982644527954	0.217357447020011	-3.85532060675522	0.000115578058975674	0.000801550319168002
"loop56"	129.620687101807	0.852982519863342	0.221588831261504	3.84939310797984	0.000118410842604364	0.000801550319168002
"loop39"	797.393446118157	0.41752423494672	0.11738813858416	3.55678384530633	0.000375422809370453	0.00235980051604285
"loop82"	619.494244295778	-0.498746683941436	0.147394284165694	-3.38375864956043	0.000715008254089489	0.00419471509065833
"loop79"	1274.52214668611	-0.320954343432497	0.105009066916243	-3.05644410390289	0.00223979237375075	0.0123188580556291
"loop50"	253.578197978376	-0.490004694207585	0.17946021365351	-2.73043636933171	0.00632505419626393	0.0327414570159545
"loop6"	439.251583028774	0.413366854925892	0.157007994281792	2.63277584569355	0.00846902202277509	0.0354892351430575
"loop8"	276.495896677717	-0.508285182230839	0.190660424060907	-2.6659186600176	0.00767782669477031	0.0354892351430575
"loop52"	333.793631999565	0.493729618934287	0.186329145023421	2.64977128979058	0.0080546276405044	0.0354892351430575
"loop74"	356.4856194416	0.472265380107867	0.178611923826152	2.64408652004407	0.00819117156096135	0.0354892351430575
"loop42"	567.784407335223	0.342122513362388	0.134695242447413	2.53997473961232	0.0110860475438303	0.0443441901753213
"loop10"	522.78344279727	0.411205570901847	0.163992926550744	2.50745919077557	0.0121602622487075	0.0465262207776636
"loop36"	996.495804190403	0.269130910984152	0.109099468792286	2.466839792745	0.0136311329607863	0.0499808208562164
"loop29"	129.653978660083	0.595048401201954	0.249552630849583	2.38446054115381	0.0171041821809442	0.0578910781508881
"loop71"	1690.13885490722	-0.244612975255785	0.102440287087312	-2.38785913443698	0.0169468359916335	0.0578910781508881
"loop34"	240.644022915415	0.513248957162619	0.232377059433496	2.2086903002123	0.027196189564377	0.0797754893888391
"loop62"	199.933952467294	-0.440883367545041	0.197681642869091	-2.23026964540659	0.0257295470819614	0.0797754893888391
"loop80"	1491.72540221128	-0.216325950079368	0.0963493855580424	-2.24522397134593	0.0247537579626155	0.0797754893888391
"loop85"	342.137552586924	0.393754847985273	0.177392124983065	2.21968617841894	0.0264400777244351	0.0797754893888391
"loop26"	148.093553755812	0.459541933463487	0.214072212462702	2.14666783781455	0.0318197349992944	0.0879464145336142
"loop86"	344.91578780183	-0.336867294211153	0.157073019955553	-2.14465408703847	0.0319805143758597	0.0879464145336142
"loop12"	463.299817720195	0.315731594095353	0.163819343321075	1.92731571067613	0.0539402968445441	0.141980771362293
"loop48"	420.838128056605	0.265613414425207	0.138339354681519	1.92001339775434	0.0548562071172495	0.141980771362293
"loop45"	233.736804281505	-0.360915491340856	0.217588580619522	-1.65870603279479	0.0971750431570931	0.240267650250737
"loop83"	1022.78140421903	-0.205048252847969	0.124031545403679	-1.65319437229142	0.0982913114662104	0.240267650250737
"loop59"	134.949636772868	0.360762587446797	0.223633289031988	1.61318821991297	0.106703621965952	0.25378158737848
"loop2"	404.732312333294	0.20728276637359	0.159324144527913	1.30101289410831	0.193254041217053	0.435678996250217
"loop25"	259.451145732969	-0.27517719199429	0.216149382388471	-1.27308803270014	0.202986805071124	0.435678996250217
"loop67"	944.899843303285	-0.154635923840466	0.120188395058457	-1.28661276960438	0.198229290621986	0.435678996250217
"loop84"	287.883956498755	0.280732474481686	0.218998895572544	1.28188990975387	0.199881268056849	0.435678996250217
"loop69"	39.9652093789568	-0.612985679363723	0.489288661360917	-1.25280990092587	0.210274897546115	0.440575975810908
"loop1"	582.169040589598	0.173210928103597	0.141606685156893	1.22318326929049	0.221260483297397	0.45281215186444
"loop63"	116.494924269204	-0.319665761707459	0.269831110975201	-1.1846883057782	0.236140707834329	0.462975273829631
"loop88"	458.725990742247	0.201080743658015	0.169953362692635	1.18315248649522	0.23674871957197	0.462975273829631
"loop7"	271.8364354844	-0.221472266869145	0.194242091573541	-1.14018678997438	0.254208489797406	0.476491325333056
"loop43"	499.547995647932	0.201326838345594	0.176678127491947	1.13951195432933	0.254489685121064	0.476491325333056
"loop27"	131.540548003994	0.286168029281058	0.266303329422914	1.07459426024148	0.28255642273449	0.51327394500992
"loop58"	212.405797232774	0.208560925626491	0.195395192704204	1.06738002475945	0.285800264835069	0.51327394500992
"loop32"	283.110152063725	-0.189618002898597	0.190439210933263	-0.995687820640288	0.319401849596016	0.562147255288988
"loop19"	125.547091584349	-0.444978280692237	0.483927975945745	-0.919513445823445	0.357827076016655	0.605553513258955
"loop37"	192.050679442343	-0.233061301808521	0.250394774085293	-0.930775423168908	0.351969745311885	0.605553513258955
"loop16"	807.957856146521	-0.108982677712257	0.124030705940157	-0.878674977185403	0.379577529876178	0.630048708234276
"loop22"	652.150176883556	0.119128840640506	0.140968084279065	0.845076679943204	0.398068027664498	0.630048708234276
"loop24"	356.021201978746	0.136347539089392	0.16393791285172	0.831702299471858	0.405577002400302	0.630048708234276
"loop61"	138.442651293786	-0.212648321639312	0.251386122408253	-0.845903185116837	0.397606755520364	0.630048708234276
"loop76"	264.07822241167	-0.209936684206793	0.253778947389188	-0.827242316065091	0.408099731469929	0.630048708234276
"loop78"	661.694685559885	0.0968584332605386	0.11926257987568	0.812144373880763	0.416708793703314	0.632247824929166
"loop13"	279.441222994967	-0.147081437859583	0.197013469163589	-0.746555240532589	0.455332075048595	0.632309194262221
"loop14"	275.787904027387	0.158695010319141	0.210572708194111	0.75363522500196	0.451068286827548	0.632309194262221
"loop18"	491.008137159062	0.109911016775597	0.151123462163315	0.727292871684075	0.467046563943686	0.632309194262221
"loop28"	143.170641348357	0.183117034380378	0.233454035204792	0.784381534548086	0.432816270092102	0.632309194262221
"loop46"	113.146681327582	0.200041257898925	0.261797453476559	0.764106966062742	0.444803501382149	0.632309194262221
